Real Rating,Predicted Rating,Assertion,Audit Reasons,Iteration,StartTime,EndTime,Duration
0,5,False,['Positive Sentiment'],1442,1729557310.4321687,1729557318.4227858,7.990617036819458
0,4,False,"['Negative Sentiment', 'Character Dissatisfaction']",1443,1729557318.4227858,1729557326.7628798,8.340094089508057
0,5,False,['Positive Sentiment'],1444,1729557326.7628798,1729557334.6660075,7.903127670288086
0,5,False,['Positive Sentiment'],1445,1729557334.6660075,1729557342.3268173,7.660809755325317
0,4,False,['Positive Sentiment'],1446,1729557342.327323,1729557350.014261,7.686938047409058
0,3,False,"['Neutral Sentiment', 'Pacing Issues']",1447,1729557350.0152645,1729557357.08462,7.069355487823486
0,2,False,['Character Dissatisfaction'],1448,1729557357.08462,1729557366.0489078,8.964287757873535
0,4,False,['Positive Sentiment'],1449,1729557366.049412,1729557373.216987,7.167574644088745
0,5,False,['Positive Sentiment'],1450,1729557373.216987,1729557380.914158,7.697171211242676
0,4,False,"['Positive Sentiment', 'Plot Dissatisfaction', 'Character Satisfaction']",1451,1729557380.914158,1729557390.0495274,9.135369539260864
0,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",1452,1729557390.0495274,1729557397.369673,7.320145606994629
0,5,False,['Positive Sentiment'],1453,1729557397.369673,1729557405.6578336,8.288160562515259
0,5,False,"['Positive Sentiment', 'General Enjoyment']",1454,1729557405.6578336,1729557413.7596898,8.101856231689453
0,5,False,['Positive Sentiment'],1455,1729557413.7596898,1729557421.444858,7.685168266296387
0,4,False,['Positive Sentiment'],1456,1729557421.444858,1729557429.2047768,7.759918689727783
0,5,False,['Positive Sentiment'],1457,1729557429.2052798,1729557436.9897697,7.784489631652832
0,5,False,['Positive Sentiment'],1458,1729557436.9897697,1729557445.719616,8.729846477508545
0,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1459,1729557445.719616,1729557452.8099363,7.090320348739624
0,4,False,['Positive Sentiment'],1460,1729557452.8099363,1729557462.3660932,9.556156873703005
0,5,False,['Positive Sentiment'],1461,1729557462.3660932,1729557469.6722252,7.306132078170776
0,2,False,['Character Dissatisfaction'],1462,1729557469.6722252,1729557477.0110345,7.338809013366699
0,5,False,"['Positive Sentiment', 'Plot Dissatisfaction', 'Character Satisfaction']",1463,1729557477.0110345,1729557485.2460313,8.234997034072876
0,0,True,['Negative Sentiment'],1464,1729557485.2460313,1729557493.165254,7.919222831726074
0,5,False,['Positive Sentiment'],1465,1729557493.165254,1729557501.2705176,8.105263471603394
0,2,False,['Plot Dissatisfaction'],1466,1729557501.2705176,1729557508.5211282,7.250610589981079
0,2,False,['Negative Sentiment'],1467,1729557508.5211282,1729557516.3123212,7.791193008422852
0,2,False,['Character Dissatisfaction'],1468,1729557516.3123212,1729557523.78907,7.476748943328857
0,3,False,['Neutral Sentiment'],1469,1729557523.78907,1729557532.5125668,8.723496675491333
0,2,False,['Character Dissatisfaction'],1470,1729557532.5125668,1729557540.132548,7.619981288909912
0,3,False,"['Neutral Sentiment', 'Lack of Engagement']",1471,1729557540.132548,1729557545.9368904,5.804342269897461
0,5,False,['Positive Sentiment'],1472,1729557545.9368904,1729557554.2313097,8.294419288635254
0,3,False,['Neutral Sentiment'],1473,1729557554.2313097,1729557562.1558642,7.924554586410522
0,4,False,"['Positive Sentiment', 'Plot Satisfaction', 'Character Satisfaction']",1474,1729557562.1558642,1729557572.117373,9.961508750915527
0,3,False,['Neutral Sentiment'],1475,1729557572.117373,1729557579.0230803,6.905707359313965
0,2,False,['Character Dissatisfaction'],1476,1729557579.0230803,1729557586.1329546,7.109874248504639
0,2,False,['Plot Dissatisfaction'],1477,1729557586.1329546,1729557594.571158,8.43820333480835
0,2,False,['Character Dissatisfaction'],1478,1729557594.571158,1729557603.262688,8.691529989242554
0,5,False,['Positive Sentiment'],1479,1729557603.262688,1729557610.5585754,7.295887470245361
0,3,False,['Neutral Sentiment'],1480,1729557610.5585754,1729557618.2331758,7.67460036277771
0,5,False,['Positive Sentiment'],1481,1729557618.2331758,1729557625.9561052,7.72292947769165
0,3,False,['Neutral Sentiment'],1482,1729557625.9561052,1729557633.393736,7.437630653381348
0,3,False,['Neutral Sentiment'],1483,1729557633.393736,1729557640.7355475,7.341811656951904
0,2,False,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",1484,1729557640.7355475,1729557647.253503,6.517955541610718
0,3,False,['Neutral Sentiment'],1485,1729557647.253503,1729557654.1547637,6.901260614395142
0,2,False,['Plot Dissatisfaction'],1486,1729557654.1547637,1729557663.4912052,9.33644151687622
0,2,False,['Negative Sentiment'],1487,1729557663.4912052,1729557671.2450926,7.753887414932251
0,5,False,['Positive Sentiment'],1488,1729557671.2450926,1729557678.119341,6.874248027801514
0,5,False,['Positive Sentiment'],1489,1729557678.119341,1729557686.119594,8.000253438949585
0,3,False,['Neutral Sentiment'],1490,1729557686.119594,1729557694.1687243,8.049130201339722
0,5,False,['Positive Sentiment'],1491,1729557694.1687243,1729557700.9473877,6.778663396835327
0,4,False,['Positive Sentiment'],1492,1729557700.9478936,1729557708.1103086,7.162415027618408
0,5,False,['Positive Sentiment'],1493,1729557708.1103086,1729557715.9321623,7.821853876113892
0,5,False,"['Positive Sentiment', 'General Enjoyment']",1494,1729557715.9321623,1729557723.9678297,8.035666942596436
0,5,False,"['Positive Sentiment', 'Plot Dissatisfaction']",1495,1729557723.968333,1729557731.8833072,7.914974212646484
0,5,False,['Positive Sentiment'],1496,1729557731.8833072,1729557744.1793811,12.29607391357422
0,2,False,['Character Dissatisfaction'],1497,1729557744.1793811,1729557751.607647,7.428265810012817
0,0,True,"['Negative Sentiment', 'Recommendation Hesitation', 'Character Dissatisfaction']",1498,1729557751.607647,1729557760.1348813,8.527234315872192
0,1,False,['Negative Sentiment'],1499,1729557760.1353838,1729557768.7123158,8.576931953430176
1,1,True,['Negative Sentiment'],1500,1729557768.7123158,1729557776.1279645,7.415648698806763
1,2,False,['Negative Sentiment'],1501,1729557776.1279645,1729557783.363372,7.235407590866089
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1502,1729557783.3638756,1729557791.473992,8.110116481781006
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1503,1729557791.4744966,1729557799.2458105,7.771313905715942
1,2,False,['Negative Sentiment'],1504,1729557799.2458105,1729557806.7045794,7.458768844604492
1,1,True,['Negative Sentiment'],1505,1729557806.7045794,1729557815.676123,8.971543312072754
1,3,False,['Neutral Sentiment'],1506,1729557815.676123,1729557823.989298,8.313175439834595
1,0,False,['Negative Sentiment'],1507,1729557823.989298,1729557830.5835023,6.594204425811768
1,2,False,['Plot Dissatisfaction'],1508,1729557830.5835023,1729557838.140742,7.557239532470703
1,2,False,['Character Dissatisfaction'],1509,1729557838.1412456,1729557845.2267473,7.085501670837402
1,0,False,['Negative Sentiment'],1510,1729557845.2267473,1729557853.999606,8.77285885810852
1,2,False,['Negative Sentiment'],1511,1729557853.999606,1729557861.1704855,7.170879602432251
1,1,True,['Negative Sentiment'],1512,1729557861.1704855,1729557868.8882957,7.717809915542602
1,2,False,"['Character Dissatisfaction', 'Negative Sentiment']",1513,1729557868.8882957,1729557876.9662194,8.077923774719238
1,1,True,['Negative Sentiment'],1514,1729557876.9662194,1729557884.533936,7.567716598510742
1,4,False,"['Positive Sentiment', 'Character Dissatisfaction']",1515,1729557884.533936,1729557890.4900374,5.956101417541504
1,2,False,['Negative Sentiment'],1516,1729557890.4900374,1729557899.3225603,8.832523107528687
1,3,False,['Neutral Sentiment'],1517,1729557899.3225603,1729557906.222702,6.900141477584839
1,2,False,['Plot Dissatisfaction'],1518,1729557906.222702,1729557912.7972927,6.574590682983398
1,1,True,['Negative Sentiment'],1519,1729557912.7972927,1729557922.5247712,9.727478504180908
1,1,True,['Negative Sentiment'],1520,1729557922.5247712,1729557929.6637402,7.1389689445495605
1,2,False,['Character Dissatisfaction'],1521,1729557929.6637402,1729557937.4513664,7.787626266479492
1,2,False,['Plot Dissatisfaction'],1522,1729557937.4513664,1729557944.135038,6.683671712875366
1,2,False,['Character Dissatisfaction'],1523,1729557944.135038,1729557951.7159884,7.5809502601623535
1,2,False,['Character Dissatisfaction'],1524,1729557951.7159884,1729557958.8285916,7.112603187561035
1,2,False,['Negative Sentiment'],1525,1729557958.8285916,1729557966.7170696,7.88847804069519
1,2,False,"['Character Dissatisfaction', 'Negative Sentiment']",1526,1729557966.7170696,1729557973.716532,6.999462366104126
1,2,False,['Character Dissatisfaction'],1527,1729557973.7170362,1729557981.9400537,8.223017454147339
1,2,False,['Character Dissatisfaction'],1528,1729557981.9405591,1729557989.794911,7.85435152053833
1,2,False,['Plot Dissatisfaction'],1529,1729557989.794911,1729557997.0068376,7.211926937103271
1,2,False,['Plot Dissatisfaction'],1530,1729557997.0068376,1729558005.7868142,8.779976606369019
1,2,False,['Plot Dissatisfaction'],1531,1729558005.7868142,1729558015.2324517,9.445637464523315
1,2,False,['Character Dissatisfaction'],1532,1729558015.2324517,1729558023.5301113,8.297659635543823
1,2,False,['Plot Dissatisfaction'],1533,1729558023.5301113,1729558031.748702,8.21859073638916
1,2,False,['Plot Dissatisfaction'],1534,1729558031.748702,1729558041.7010086,9.952306509017944
1,2,False,['Negative Sentiment'],1535,1729558041.7010086,1729558050.625328,8.924319505691528
1,2,False,['Character Dissatisfaction'],1536,1729558050.625328,1729558059.132178,8.506850004196167
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1537,1729558059.132178,1729558066.33434,7.20216178894043
1,2,False,['Negative Sentiment'],1538,1729558066.33434,1729558074.3532677,8.018927812576294
1,5,False,['Neutral Sentiment'],1539,1729558074.3532677,1729558082.4068022,8.053534507751465
1,2,False,['Character Dissatisfaction'],1540,1729558082.4068022,1729558089.42047,7.013667821884155
1,2,False,['Character Dissatisfaction'],1541,1729558089.42047,1729558096.2712498,6.85077977180481
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",1542,1729558096.2712498,1729558103.9075782,7.636328458786011
1,1,True,['Negative Sentiment'],1543,1729558103.9075782,1729558112.1287117,8.2211332321167
1,5,False,['Neutral Sentiment'],1544,1729558112.1287117,1729558121.7579236,9.629212141036987
1,1,True,['Negative Sentiment'],1545,1729558121.7579236,1729558130.6128736,8.854949951171875
1,2,False,['Negative Sentiment'],1546,1729558130.6128736,1729558137.6756864,7.062812805175781
1,5,False,"['Negative Sentiment', 'Character Dissatisfaction']",1547,1729558137.6756864,1729558146.0961733,8.42048692703247
1,2,False,['Character Dissatisfaction'],1548,1729558146.0966787,1729558154.9976847,8.901005983352661
1,3,False,['Neutral Sentiment'],1549,1729558154.9981892,1729558161.8715866,6.873397350311279
1,1,True,['Negative Sentiment'],1550,1729558161.8715866,1729558170.0121186,8.14053201675415
1,2,False,['Negative Sentiment'],1551,1729558170.0121186,1729558177.7506518,7.73853325843811
1,5,False,['Positive Sentiment'],1552,1729558177.7506518,1729558186.1608958,8.41024398803711
1,2,False,['Character Dissatisfaction'],1553,1729558186.1608958,1729558192.837925,6.677029132843018
1,2,False,['Character Dissatisfaction'],1554,1729558192.837925,1729558200.162264,7.324339151382446
1,2,False,['Plot Dissatisfaction'],1555,1729558200.162264,1729558206.5479603,6.3856964111328125
1,2,False,['Character Dissatisfaction'],1556,1729558206.5484643,1729558214.9568255,8.408360958099365
1,2,False,['Plot Dissatisfaction'],1557,1729558214.9568255,1729558223.1689873,8.212161779403687
1,1,True,['Negative Sentiment'],1558,1729558223.1689873,1729558232.1975589,9.028571605682371
1,2,False,['Plot Dissatisfaction'],1559,1729558232.1975589,1729558240.8042743,8.606715440750122
1,2,False,['Character Dissatisfaction'],1560,1729558240.8042743,1729558249.0010166,8.196742296218872
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1561,1729558249.001547,1729558257.1011343,8.099587202072144
1,2,False,['Character Dissatisfaction'],1562,1729558257.1011343,1729558266.4869587,9.385824203491213
1,1,True,['Negative Sentiment'],1563,1729558266.4869587,1729558275.6693282,9.182369470596312
1,2,False,['Negative Sentiment'],1564,1729558275.6693282,1729558282.3578477,6.688519477844238
1,2,False,['Negative Sentiment'],1565,1729558282.3578477,1729558290.3290126,7.97116494178772
1,5,False,['Positive Sentiment'],1566,1729558290.3290126,1729558300.7401657,10.411152839660645
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1567,1729558300.7401657,1729558308.4514177,7.711252212524414
1,2,False,['Character Dissatisfaction'],1568,1729558308.4514177,1729558316.3068027,7.855385065078735
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1569,1729558316.3068027,1729558324.715918,8.409115314483643
1,2,False,['Character Dissatisfaction'],1570,1729558324.715918,1729558333.0745049,8.35858678817749
1,3,False,"['Neutral Sentiment', 'Pacing Issues', 'Character Dissatisfaction']",1571,1729558333.0750082,1729558340.417095,7.3420867919921875
1,1,True,['Negative Sentiment'],1572,1729558340.417095,1729558349.3749888,8.95789384841919
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1573,1729558349.3749888,1729558358.954527,9.579538106918337
1,2,False,['Plot Dissatisfaction'],1574,1729558358.954527,1729558366.476471,7.521944046020508
1,0,False,['Negative Sentiment'],1575,1729558366.476471,1729558374.6553032,8.178832292556763
1,1,True,['Negative Sentiment'],1576,1729558374.6553032,1729558382.8677964,8.212493181228638
1,2,False,['Character Dissatisfaction'],1577,1729558382.8677964,1729558390.1847303,7.316934108734131
1,2,False,['Negative Sentiment'],1578,1729558390.1847303,1729558397.395729,7.21099853515625
1,2,False,['Character Dissatisfaction'],1579,1729558397.395729,1729558405.594652,8.198922872543335
1,2,False,['Negative Sentiment'],1580,1729558405.594652,1729558412.9953094,7.400657415390015
1,2,False,['Plot Dissatisfaction'],1581,1729558412.9958131,1729558421.7598982,8.764085054397583
1,2,False,['Plot Dissatisfaction'],1582,1729558421.7598982,1729558429.7377093,7.977811098098755
1,2,False,['Negative Sentiment'],1583,1729558429.7377093,1729558436.038067,6.300357818603516
1,2,False,['Character Dissatisfaction'],1584,1729558436.0390687,1729558443.7066553,7.6675865650177
1,1,True,['Negative Sentiment'],1585,1729558443.7066553,1729558451.2871027,7.580447435379028
1,1,True,['Negative Sentiment'],1586,1729558451.2871027,1729558457.4092703,6.1221678256988525
1,2,False,['Character Dissatisfaction'],1587,1729558457.4092703,1729558465.1079383,7.698667764663696
1,2,False,['Negative Sentiment'],1588,1729558465.1079383,1729558473.726447,8.61850905418396
1,1,True,['Negative Sentiment'],1589,1729558473.726447,1729558482.841467,9.11501955986023
1,2,False,['Character Dissatisfaction'],1590,1729558482.841467,1729558492.610855,9.769388437271118
1,1,True,['Negative Sentiment'],1591,1729558492.610855,1729558500.5802834,7.969428062438965
1,2,False,['Negative Sentiment'],1592,1729558500.5802834,1729558508.9943726,8.41408920288086
1,2,False,['Character Dissatisfaction'],1593,1729558508.9943726,1729558516.3022628,7.307890176773071
1,0,False,['Negative Sentiment'],1594,1729558516.3027668,1729558523.357256,7.054489135742188
1,2,False,['Negative Sentiment'],1595,1729558523.357256,1729558532.1156435,8.758387804031372
1,5,False,['Positive Sentiment'],1596,1729558532.1156435,1729558541.0765386,8.96089482307434
1,0,False,['Recommendation Hesitation'],1597,1729558541.0765386,1729558549.5810149,8.504476308822632
1,1,True,['Negative Sentiment'],1598,1729558549.5810149,1729558557.4049869,7.82397198677063
1,2,False,['Negative Sentiment'],1599,1729558557.4059892,1729558565.23455,7.828560829162598
1,2,False,['Negative Sentiment'],1600,1729558565.23455,1729558573.7659576,8.531407594680786
1,2,False,['Character Dissatisfaction'],1601,1729558573.7659576,1729558583.478344,9.7123863697052
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1602,1729558583.478344,1729558591.0808794,7.6025354862213135
1,2,False,"['Negative Sentiment', 'Lack of Engagement']",1603,1729558591.0818818,1729558598.9440403,7.86215877532959
1,2,False,['Character Dissatisfaction'],1604,1729558598.9440403,1729558605.713649,6.769608497619629
1,2,False,['Character Dissatisfaction'],1605,1729558605.713649,1729558613.8776517,8.164002418518066
1,1,True,['Negative Sentiment'],1606,1729558613.8776517,1729558620.8810017,7.003350019454956
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",1607,1729558620.8810017,1729558630.1670094,9.28600788116455
1,2,False,['Character Dissatisfaction'],1608,1729558630.1670094,1729558640.303307,10.136297702789308
1,0,False,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",1609,1729558640.303307,1729558647.8298657,7.526558637619018
1,5,False,['Negative Sentiment'],1610,1729558647.8298657,1729558657.3280013,9.498135566711426
1,2,False,['Negative Sentiment'],1611,1729558657.3280013,1729558665.09532,7.7673187255859375
1,3,False,['Neutral Sentiment'],1612,1729558665.09532,1729558671.5762863,6.480966329574585
1,2,False,['Negative Sentiment'],1613,1729558671.5762863,1729558678.7305048,7.154218435287476
1,2,False,['Plot Dissatisfaction'],1614,1729558678.7310083,1729558686.4887843,7.757776021957397
1,3,False,"['Neutral Sentiment', 'Lack of Engagement']",1615,1729558686.4887843,1729558694.5087028,8.019918441772461
1,3,False,['Plot Dissatisfaction'],1616,1729558694.5087028,1729558702.4554846,7.946781873703003
1,2,False,['Plot Dissatisfaction'],1617,1729558702.4554846,1729558710.3826108,7.927126169204712
1,3,False,['Neutral Sentiment'],1618,1729558710.3826108,1729558717.9328637,7.550252676010132
1,2,False,['Character Dissatisfaction'],1619,1729558717.9328637,1729558726.4942646,8.561401128768921
1,2,False,['Character Dissatisfaction'],1620,1729558726.4942646,1729558735.6649845,9.170719861984251
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1621,1729558735.6649845,1729558741.6750283,6.010043859481812
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1622,1729558741.6750283,1729558751.8843365,10.20930814743042
1,1,True,['Negative Sentiment'],1623,1729558751.8843365,1729558760.266826,8.382489442825317
1,2,False,['Negative Sentiment'],1624,1729558760.267329,1729558767.3028622,7.03553318977356
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction']",1625,1729558767.3028622,1729558774.561458,7.258595943450928
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",1626,1729558774.5619636,1729558781.9019625,7.339998960494995
1,2,False,['Negative Sentiment'],1627,1729558781.9019625,1729558790.0479074,8.145944833755493
1,2,False,['Plot Dissatisfaction'],1628,1729558790.0479074,1729558797.5024955,7.454588174819946
1,2,False,['Negative Sentiment'],1629,1729558797.5024955,1729558806.461163,8.958667516708374
1,0,False,"['Negative Sentiment', 'Recommendation Hesitation']",1630,1729558806.461163,1729558813.458431,6.997267961502075
1,2,False,['Character Dissatisfaction'],1631,1729558813.458431,1729558821.6019018,8.143470764160156
1,1,True,"['Negative Sentiment', 'Recommendation Hesitation']",1632,1729558821.6019018,1729558829.8361406,8.234238862991333
1,2,False,['Character Dissatisfaction'],1633,1729558829.8361406,1729558837.166921,7.330780267715454
1,2,False,['Plot Dissatisfaction'],1634,1729558837.166921,1729558845.3976724,8.230751514434814
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",1635,1729558845.3976724,1729558852.53799,7.140317678451538
1,2,False,['Plot Dissatisfaction'],1636,1729558852.53799,1729558860.2941875,7.756197452545166
1,1,True,['Negative Sentiment'],1637,1729558860.2941875,1729558869.6872172,9.393029689788818
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1638,1729558869.6872172,1729558877.6816423,7.994425296783447
1,2,False,['Character Dissatisfaction'],1639,1729558877.6816514,1729558886.330736,8.649084568023682
1,2,False,"['Plot Dissatisfaction', 'Negative Sentiment']",1640,1729558886.330736,1729558893.9725947,7.641858816146851
1,2,False,['Negative Sentiment'],1641,1729558893.9725947,1729558901.846026,7.873431205749512
1,2,False,['Character Dissatisfaction'],1642,1729558901.846026,1729558909.1613984,7.315372467041016
1,3,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1643,1729558909.1613984,1729558917.362584,8.201185464859009
1,5,False,['Negative Sentiment'],1644,1729558917.3630874,1729558924.437337,7.074249505996704
1,1,True,['Negative Sentiment'],1645,1729558924.437337,1729558932.2822888,7.844951868057251
1,1,True,['Negative Sentiment'],1646,1729558932.2822888,1729558941.181022,8.898733139038086
1,4,False,['Positive Sentiment'],1647,1729558941.181022,1729558951.5333338,10.352311849594116
1,2,False,['Character Dissatisfaction'],1648,1729558951.5333338,1729558959.1095,7.576166152954102
1,1,True,['Negative Sentiment'],1649,1729558959.1095,1729558966.403922,7.294422149658203
1,2,False,['Character Dissatisfaction'],1650,1729558966.403922,1729558975.0324032,8.628481149673462
1,1,True,['Negative Sentiment'],1651,1729558975.0324032,1729558982.670834,7.638430833816528
1,2,False,['Plot Dissatisfaction'],1652,1729558982.670834,1729558989.6761649,7.005330801010132
1,1,True,['Negative Sentiment'],1653,1729558989.6761649,1729558996.9925568,7.316391944885254
1,1,True,['Negative Sentiment'],1654,1729558996.9925568,1729559005.3439748,8.351418018341064
1,2,False,['Character Dissatisfaction'],1655,1729559005.3439748,1729559013.4324706,8.08849573135376
1,2,False,['Plot Dissatisfaction'],1656,1729559013.4324706,1729559022.8243337,9.391863107681274
1,2,False,['Plot Dissatisfaction'],1657,1729559022.8243337,1729559030.8038838,7.979550123214722
1,2,False,['Character Dissatisfaction'],1658,1729559030.8038838,1729559040.09269,9.288806200027466
1,2,False,['Character Dissatisfaction'],1659,1729559040.09269,1729559046.729111,6.636420965194702
1,2,False,"['Character Dissatisfaction', 'Lack of Engagement']",1660,1729559046.729111,1729559054.1479309,7.418819904327393
1,2,False,['Negative Sentiment'],1661,1729559054.1479309,1729559061.3547573,7.206826448440552
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",1662,1729559061.3547573,1729559068.937586,7.582828760147095
1,2,False,['Plot Dissatisfaction'],1663,1729559068.937586,1729559076.432477,7.494890928268433
1,2,False,['Character Dissatisfaction'],1664,1729559076.432477,1729559084.108642,7.676164865493774
1,1,True,['Negative Sentiment'],1665,1729559084.108642,1729559091.630554,7.521912097930908
1,5,False,['Positive Sentiment'],1666,1729559091.630554,1729559098.8177135,7.187159776687622
1,1,True,"['Negative Sentiment', 'Character Dissatisfaction']",1667,1729559098.8177135,1729559106.1397884,7.32207465171814
1,3,False,['Neutral Sentiment'],1668,1729559106.1402938,1729559115.2240684,9.08377456665039
1,3,False,"['Neutral Sentiment', 'Pacing Issues']",1669,1729559115.2240684,1729559122.3763847,7.152316331863403
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction', 'Character Dissatisfaction']",1670,1729559122.3763847,1729559134.3381145,11.961729526519775
1,2,False,['Character Dissatisfaction'],1671,1729559134.3381145,1729559141.6085691,7.270454883575439
1,3,False,"['Neutral Sentiment', 'Lack of Engagement']",1672,1729559141.6085691,1729559149.2748055,7.666236400604248
1,1,True,"['Negative Sentiment', 'Plot Dissatisfaction']",1673,1729559149.2748055,1729559156.278233,7.003427505493164
1,2,False,['Negative Sentiment'],1674,1729559156.2787385,1729559163.7020445,7.423306226730347
1,1,True,['Negative Sentiment'],1675,1729559163.7020445,1729559173.586794,9.88474941253662
1,2,False,['Character Dissatisfaction'],1676,1729559173.586794,1729559181.2456024,7.658808469772339
1,2,False,['Negative Sentiment'],1677,1729559181.2456024,1729559188.3041449,7.058542490005493
1,3,False,['Neutral Sentiment'],1678,1729559188.3041449,1729559196.4709067,8.166761875152588
1,2,False,['Plot Dissatisfaction'],1679,1729559196.4709067,1729559205.7319422,9.261035442352297
1,3,False,['Neutral Sentiment'],1680,1729559205.7319422,1729559214.2649424,8.533000230789185
1,0,False,"['Negative Sentiment', 'Recommendation Hesitation']",1681,1729559214.2649424,1729559222.4618692,8.196926832199097
1,5,False,['Recommendation Willingness'],1682,1729559222.4618692,1729559230.358909,7.897039651870727
1,5,False,['Positive Sentiment'],1683,1729559230.358909,1729559237.0499868,6.691077947616577
1,2,False,['Character Dissatisfaction'],1684,1729559237.0499868,1729559244.6199176,7.569930791854858
1,1,True,['Negative Sentiment'],1685,1729559244.6199176,1729559252.1532884,7.533370733261108
1,3,False,['Neutral Sentiment'],1686,1729559252.1532884,1729559260.9067445,8.753456115722656
1,1,True,['Negative Sentiment'],1687,1729559260.9067445,1729559268.1288376,7.222093105316162
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",1688,1729559268.1288376,1729559277.0918205,8.962982892990112
1,1,True,['Negative Sentiment'],1689,1729559277.0923333,1729559285.188511,8.096177577972412
1,0,False,['Negative Sentiment'],1690,1729559285.188511,1729559292.7094302,7.520919322967529
1,1,True,['Negative Sentiment'],1691,1729559292.7094302,1729559301.7747145,9.065284252166748
1,1,True,['Negative Sentiment'],1692,1729559301.7747145,1729559308.7145867,6.9398722648620605
1,4,False,"['Neutral Sentiment', 'Repetition (Feeling of Deja Vu)']",1693,1729559308.7145867,1729559317.7247458,9.010159015655518
1,3,False,['Neutral Sentiment'],1694,1729559317.7247458,1729559325.404402,7.679656267166138
1,5,False,[],1695,1729559325.404402,1729559332.173375,6.768972873687744
1,2,False,['Plot Dissatisfaction'],1696,1729559332.173375,1729559339.7476778,7.574302911758423
1,0,False,"['General Dislike', 'Recommendation Hesitation']",1697,1729559339.7476778,1729559347.5372431,7.789565324783325
1,2,False,"['Negative Sentiment', 'Lack of Engagement']",1698,1729559347.5372431,1729559356.5295603,8.992317199707031
1,2,False,"['Character Dissatisfaction', 'Plot Dissatisfaction']",1699,1729559356.5295603,1729559363.5941272,7.064566850662232
1,2,False,['Negative Sentiment'],1700,1729559363.5946476,1729559373.1558747,9.561227083206177
1,2,False,['Character Dissatisfaction'],1701,1729559373.1558747,1729559381.0460484,7.890173673629761
1,5,False,['Negative Sentiment'],1702,1729559381.0460484,1729559389.5613945,8.515346050262451
1,2,False,['Negative Sentiment'],1703,1729559389.5618975,1729559396.6284714,7.066573858261108
1,2,False,['Character Dissatisfaction'],1704,1729559396.628982,1729559405.1608105,8.5318284034729
1,2,False,"['Character Dissatisfaction', 'Negative Sentiment']",1705,1729559405.1608105,1729559414.8002725,9.639461994171144
1,1,True,['Negative Sentiment'],1706,1729559414.8002725,1729559422.891848,8.091575622558594
1,2,False,"['Negative Sentiment', 'Lack of Engagement']",1707,1729559422.891848,1729559430.2052095,7.313361406326294
1,2,False,['Plot Dissatisfaction'],1708,1729559430.2052095,1729559439.1702547,8.96504521369934
1,2,False,['Plot Dissatisfaction'],1709,1729559439.1702547,1729559445.5039446,6.33368992805481
1,3,False,"['Neutral Sentiment', 'Pacing Issues']",1710,1729559445.5039446,1729559451.2744112,5.770466566085815
1,2,False,"['Negative Sentiment', 'Character Dissatisfaction']",1711,1729559451.2744112,1729559459.266878,7.992466926574707
1,2,False,['Negative Sentiment'],1712,1729559459.266878,1729559466.811509,7.544630765914917
1,1,True,['Negative Sentiment'],1713,1729559466.811509,1729559474.8367069,8.025197982788086
1,2,False,['Character Dissatisfaction'],1714,1729559474.8367069,1729559482.5847008,7.747993946075439
1,4,False,"['Positive Sentiment', 'Plot Dissatisfaction', 'Recommendation Hesitation']",1715,1729559482.5847008,1729559491.8598278,9.275126934051514
1,2,False,"['Negative Sentiment', 'Plot Dissatisfaction']",1716,1729559491.8603694,1729559499.320537,7.46016788482666
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1717,1729559499.320537,1729559506.937164,7.616626739501953
1,2,False,"['Plot Dissatisfaction', 'Character Dissatisfaction']",1718,1729559506.9376674,1729559514.3677568,7.430089473724365
1,2,False,['Character Dissatisfaction'],1719,1729559514.3677568,1729559521.8384736,7.470716714859009
1,1,True,['Negative Sentiment'],1720,1729559521.8384736,1729559532.0133674,10.174893856048584
